8.789022033826213544e-06,5.938879502451457817e-04,8.066248654085305114e-01,-1.845220787398329065e+00,1.786639963943980614e-01,1.193375134591469600e+00,-8.894796751930156287e-01,-8.820203936992708771e-01,-8.780414314621003413e-01
2.914570176944206508e-06,4.943043630161245280e-04,8.261676562528497136e-01,-1.889269417531400430e+00,1.877325426859627056e-01,1.173832343747150286e+00,-8.571461802224049631e-01,-8.496426318851508785e-01,-8.457199957209773356e-01
-3.369342810828523738e-06,3.901024797770558930e-04,8.453796231283996487e-01,-1.932364689151375714e+00,1.969774142122779625e-01,1.154620376871600351e+00,-8.253886500900275980e-01,-8.178410501835150503e-01,-8.139752348475539634e-01
-1.006789917195263450e-05,2.813529016234711543e-04,8.642666390543940480e-01,-1.974520325384312214e+00,2.063960580397380951e-01,1.135733360945605952e+00,-7.941959136862029034e-01,-7.866044873269678606e-01,-7.827959755498199446e-01
-1.718534028281195375e-05,1.681331943130100160e-04,8.828344638700218461e-01,-2.015749796951495032e+00,2.159858946257656453e-01,1.117165536129978154e+00,-7.635570456854738897e-01,-7.559220277213093420e-01,-7.521712901273223117e-01
-2.472495267666554458e-05,5.052744754588672923e-05,9.010887467053004807e-01,-2.056066328429409396e+00,2.257443184588264762e-01,1.098911253294699630e+00,-7.334613602225728002e-01,-7.257829951223394582e-01,-7.220904901531068898e-01
-3.268905554014965993e-05,-7.137414657032572574e-05,9.190350283889047178e-01,-2.095482904346750885e+00,2.356686987008642653e-01,1.080964971611095393e+00,-7.038984047591866355e-01,-6.961769465033558202e-01,-6.925431203462105723e-01
-4.107898963051715758e-05,-1.974756966677751338e-04,9.366787437948549400e-01,-2.134012275123348346e+00,2.457563798319819803e-01,1.063321256205145060e+00,-6.748579541346604316e-01,-6.670936661064864603e-01,-6.635189526278535421e-01
-4.989510756241804753e-05,-3.276759976390666092e-04,9.540252241298842195e-01,-2.171666962855681504e+00,2.560046822972028013e-01,1.045974775870115892e+00,-6.463300047945932381e-01,-6.385231596718216052e-01,-6.350079803552981517e-01
-5.913676541458365429e-05,-4.618688992606438041e-04,9.710796991632418829e-01,-2.208459266953518352e+00,2.664109031551463169e-01,1.028920300836758006e+00,-6.183047691912320065e-01,-6.104556488382517632e-01,-6.070004127272909944e-01
-6.880231560828120488e-05,-5.999436586165000137e-04,9.878472994006303187e-01,-2.244401269632027240e+00,2.769723167284581788e-01,1.012152700599369570e+00,-5.907726703491464892e-01,-5.828815657095034464e-01,-5.794866693545783765e-01
-7.888910101085724056e-05,-7.417852769900279333e-04,1.004333058203914941e+00,-2.279504841263585213e+00,2.876861752558331209e-01,9.956669417960850588e-01,-5.637243365917682381e-01,-5.557915475809569461e-01,-5.524573749910933751e-01
-8.939345021909058135e-05,-8.872748218633054549e-04,1.020541913858191041e+00,-2.313781645593322001e+00,2.985497095454788252e-01,9.794580861418089590e-01,-5.371505964219805973e-01,-5.291764318204408291e-01,-5.259033544190040432e-01
-1.003106739784295781e-04,-1.036289734635892617e-03,1.036478711587740298e+00,-2.347243144822332539e+00,3.095601296298656213e-01,9.635212884122597021e-01,-5.110424735526203355e-01,-5.030272508988672397e-01,-4.998156274834996138e-01
-1.116350626954968494e-04,-1.188704124649222430e-03,1.052148205522353441e+00,-2.379900604562343869e+00,3.207146254216122760e-01,9.478517944776465587e-01,-4.853911820812099043e-01,-4.773352275650300514e-01,-4.741854042716338036e-01
-1.233598850025095046e-04,-1.344389050077851675e-03,1.067555060615452689e+00,-2.411765098665463292e+00,3.320103673703599378e-01,9.324449393845473111e-01,-4.601881218045008048e-01,-4.520917701601526173e-01,-4.490040804308231270e-01
-1.354773873334859813e-04,-1.503212786225131088e-03,1.082703854515395081e+00,-2.442847513932565828e+00,3.434445071204925704e-01,9.172961454846049190e-01,-4.354248736678983933e-01,-4.272884680672570101e-01,-4.242632326220685535e-01
-1.479787944732928971e-04,-1.665041081738208783e-03,1.097599079391293753e+00,-2.473158554703696943e+00,3.550141781695554388e-01,9.024009206087062474e-01,-4.110931953453645926e-01,-4.029170872909573764e-01,-3.999546141035137392e-01
-1.608543110417303649e-04,-1.829737403235650282e-03,1.112245143714651663e+00,-2.502708747333795003e+00,3.667164965272357025e-01,8.877548562853483372e-01,-3.871850169456584334e-01,-3.789695661635390511e-01,-3.760701504401983142e-01
-1.740931238759610043e-04,-1.997163168820283857e-03,1.126646373998056783e+00,-2.531508444556901605e+00,3.785485613747656131e-01,8.733536260019432174e-01,-3.636924368404438890e-01,-3.554380111728570601e-01,-3.526019353355491215e-01
-1.876834052756608891e-04,-2.167177970930125961e-03,1.140807016492149772e+00,-2.559567829741936418e+00,3.905074557246117073e-01,8.591929835078502276e-01,-3.406077176105564708e-01,-3.323146929083494183e-01,-3.295422265809034301e-01
-2.016123170763081554e-04,-2.339639788961359046e-03,1.154731238842035435e+00,-2.586896921042995068e+00,4.025902470803169320e-01,8.452687611579645655e-01,-3.179232821065365866e-01,-3.095920421212742246e-01,-3.068834421191790063e-01
-2.158660155170317205e-04,-2.514405192079284274e-03,1.168423131704268370e+00,-2.613505575447038431e+00,4.147939880963619208e-01,8.315768682957316305e-01,-2.956317096194220340e-01,-2.872626458951694772e-01,-2.846181562186905212e-01
-2.304296568704163625e-04,-2.691329532615912429e-03,1.181886710325512180e+00,-2.639403492721746680e+00,4.271157172379177469e-01,8.181132896744878202e-01,-2.737257321587686087e-01,-2.653192439235032563e-01,-2.627390957540852723e-01
-2.452874038026056766e-04,-2.870267130436355424e-03,1.195125916083931150e+00,-2.664600219266215042e+00,4.395524594403592000e-01,8.048740839160688498e-01,-2.521982308339336121e-01,-2.437547248905560515e-01,-2.412391365904392182e-01
-2.604224324329598370e-04,-3.051071448640403291e-03,1.208144617994342029e+00,-2.689105151867088317e+00,4.521012267684138553e-01,7.918553820056579706e-01,-2.310422323355640351e-01,-2.225621229524758216e-01,-2.201113000674601583e-01
-2.758169400634134143e-04,-3.233595260950565542e-03,1.220946614178122003e+00,-2.712927541362617490e+00,4.647590190748208672e-01,7.790533858218779972e-01,-2.102509055142016692e-01,-2.017346143154242211e-01,-1.993487495807156895e-01
-2.914521535485401892e-04,-3.417690811123432881e-03,1.233535633298833423e+00,-2.736076496217091591e+00,4.775228246583780312e-01,7.664643667011665773e-01,-1.898175580525276740e-01,-1.812655139073357513e-01,-1.789447872564119135e-01
-3.073083639726660317e-04,-3.603209963967626654e-03,1.245915335948272640e+00,-2.758560991080865499e+00,4.903896636557781297e-01,7.540846640517273602e-01,-1.697356350090226396e-01,-1.611482674736294807e-01,-1.588928517750275715e-01
-3.233648562774325613e-04,-3.790004351401392389e-03,1.258089316066886676e+00,-2.780389853718605142e+00,5.033564555303052801e-01,7.419106839331133241e-01,-1.499987083612420724e-01,-1.413764675796725934e-01,-1.391865109714597315e-01
-3.396000021454417166e-04,-3.977925508759073275e-03,1.270061102229499861e+00,-2.801571786097934780e+00,5.164201579479419379e-01,7.299388977705001391e-01,-1.306004851812116452e-01,-1.219438210912385245e-01,-1.198194651818369066e-01
-3.559912421840578023e-04,-4.166825005555816093e-03,1.281834158971021598e+00,-2.822115361262463651e+00,5.295777196589549485e-01,7.181658410289784022e-01,-1.115347969811978507e-01,-1.028441663165263614e-01,-1.007855399791598577e-01
-3.725150970797570685e-04,-4.356554569601947535e-03,1.293411888064088133e+00,-2.842029026488067434e+00,5.428260811363249116e-01,7.065881119359118667e-01,-9.279559877477477903e-02,-8.407146495427059163e-02,-8.207868434824677761e-02
-3.891471792448643460e-04,-4.546966204894072570e-03,1.304797629767594280e+00,-2.861321106366176981e+00,5.561621752274270580e-01,6.952023702324057197e-01,-7.437696625444423226e-02,-6.561979926848196532e-02,-6.369296786493469642e-02
-4.058622049243305950e-04,-4.737912303532157247e-03,1.315994664046891138e+00,-2.879999805812351710e+00,5.695829278042889854e-01,6.840053359531088617e-01,-5.627309304358624198e-02,-4.748336933979618174e-02,-4.562257795006104122e-02
-4.226340067395932781e-04,-4.929245751904180912e-03,1.327006211766400767e+00,-2.898073213001980619e+00,5.830852584123067395e-01,6.729937882335992327e-01,-3.847828802155243977e-02,-2.965649038995942996e-02,-2.786181719653365099e-02
-4.394355466472261388e-04,-5.120820031370183247e-03,1.337835435855369681e+00,-2.915549302234947238e+00,5.966660809173188751e-01,6.621645641446303188e-01,-2.098697271905037090e-02,-1.213359017659435685e-02,-1.040510076663385061e-02
-4.562389292907302282e-04,-5.312489313668207827e-03,1.348485442447467042e+00,-2.932435936730991788e+00,6.103223041509193703e-01,6.515145575525329580e-01,-3.793678782266349768e-03,5.090793543297853462e-03,6.753046141989884656e-03
-4.730154157244433380e-04,-5.504108551255701420e-03,1.358959281994908119e+00,-2.948740871357479865e+00,6.240508325539098067e-01,6.410407180050918807e-01,1.310695449675699023e-02,2.202201548358708946e-02,2.361799076412450862e-02
-4.897354374891554028e-04,-5.695533562791375154e-03,1.369259950357765376e+00,-2.964471755291209210e+00,6.378485668177821255e-01,6.307400496422346237e-01,2.972018258526154186e-02,3.866532523478276306e-02,4.019499517035588637e-02
-5.063686110196089201e-04,-5.886621113954311132e-03,1.379390389869108891e+00,-2.979636134615873733e+00,6.517124045241271535e-01,6.206096101308911095e-01,4.605115805245199589e-02,5.502586960734304200e-02,5.648921860801707495e-02
-5.228837523646418612e-04,-6.077228993789254505e-03,1.389353490376596723e+00,-2.994241454856714224e+00,6.656392407818662038e-01,6.106465096234032774e-01,6.210493285177864226e-02,7.110869491458676750e-02,7.250571978177811072e-02
-5.392488922012891785e-04,-6.267216086759480609e-03,1.399152090261122083e+00,-3.008295063453845231e+00,6.796259688622047213e-01,6.008479097388779167e-01,7.788646054416016595e-02,8.691874919654388187e-02,8.824945907521412891e-02
-5.554312911247077846e-04,-6.456442440681418177e-03,1.408788977433100831e+00,-3.021804212175739579e+00,6.936694808312007243e-01,5.912110225668991692e-01,9.340059846443218849e-02,1.024608843870290775e-01,1.037253007156372642e-01
-5.713974551963191869e-04,-6.644769330708276758e-03,1.418266890306969508e+00,-3.034776059474263654e+00,7.077666681798586712e-01,5.817331096930304923e-01,1.086521098323183360e-01,1.177398584252350305e-01,1.189380148834837808e-01
-5.871131517330837810e-04,-6.832059319523295544e-03,1.427588518754444591e+00,-3.047217672782626785e+00,7.219144224516363950e-01,5.724114812455554091e-01,1.236456658098381706e-01,1.327603373137541676e-01,1.338922797681677823e-01
-6.025434253213223044e-04,-7.018176313896868669e-03,1.436756505037081189e+00,-3.059136030757579672e+00,7.361096358672787332e-01,5.632434949629188115e-01,1.383858475063547422e-01,1.475268971242369165e-01,1.485926835716064320e-01
-6.176526140389930475e-04,-7.202985617755697581e-03,1.445773444718647660e+00,-3.070538025467160814e+00,7.503492019468741558e-01,5.542265552813523399e-01,1.528771479334049832e-01,1.620440259528241056e-01,1.630437264615562654e-01
-6.324043901726642903e-04,-7.386353993292154273e-03,1.454641887543594470e+00,-3.081430477358965803e+00,7.646300532073957434e-01,5.453581124564055305e-01,1.671239717800202806e-01,1.763161298906022190e-01,1.772498221732312917e-01
-6.467617060322139585e-04,-7.568149673804713991e-03,1.463364338352108218e+00,-3.091820099347888817e+00,7.789490536501545437e-01,5.366356616478917818e-01,1.811306455799528703e-01,1.903475190131704020e-01,1.912153009719807228e-01
-6.606868794238817625e-04,-7.748242440363005412e-03,1.471943257894554602e+00,-3.101713536301801355e+00,7.933031043233732538e-01,5.280567421054453980e-01,1.949014073747001030e-01,2.041424324082523334e-01,2.049444099541170294e-01
-6.741415883367792060e-04,-7.926503651360777489e-03,1.480381063681082354e+00,-3.111117354730505102e+00,8.076891100357065367e-01,5.196189363189176458e-01,2.084404163689203560e-01,2.177050248603090432e-01,2.184413157206025469e-01
-6.870868879840598192e-04,-8.102806280171091780e-03,1.488680130800381640e+00,-3.120038044719246617e+00,8.221039799631817413e-01,5.113198691996183598e-01,2.217517527333847660e-01,2.310393722451310472e-01,2.317101058950645776e-01
-6.994832279650883052e-04,-8.277024950087575467e-03,1.496842792721079229e+00,-3.128482021814616765e+00,8.365446282526750599e-01,5.031572072789207706e-01,2.348394192856025076e-01,2.441494732109745491e-01,2.447547908030383301e-01
-7.112904695360492031e-04,-8.449035966663659414e-03,1.504871342076198992e+00,-3.136455628864005529e+00,8.510079746219476604e-01,4.951286579238010077e-01,2.477073431287748762e-01,2.570392508180364688e-01,2.575793051095731645e-01
-7.224679029764028175e-04,-8.618717347557324632e-03,1.512768031431096283e+00,-3.143965137809618060e+00,8.654909449561590806e-01,4.872319685689037172e-01,2.603593772510661153e-01,2.697125541382316416e-01,2.701875094171685698e-01
-7.329742650389835506e-04,-8.785948849984645190e-03,1.520535074035268774e+00,-3.151016751438068475e+00,8.799904719007654030e-01,4.794649259647312256e-01,2.727993020857586992e-01,2.821731598158414567e-01,2.825831918246128338e-01
-7.427677564719141609e-04,-8.950611995881437022e-03,1.528174644558432771e+00,-3.157616605086481787e+00,8.945034954507130598e-01,4.718253554415672291e-01,2.850308270336262551e-01,2.944247735903595675e-01,2.947700694480476225e-01
-7.518060596008788567e-04,-9.112590094868401602e-03,1.535688879811244245e+00,-3.163770768306061854e+00,9.090269635358433353e-01,4.643111201887557549e-01,2.970575919484689242e-01,3.064710317824872465e-01,3.067517899052100150e-01
-7.600463559606575499e-04,-9.271768265111482790e-03,1.543079879451030978e+00,-3.169485246484029517e+00,9.235578326024177498e-01,4.569201205489690221e-01,3.088831685870749855e-01,3.183155027445355167e-01,3.185319327641110698e-01
-7.674453439651737893e-04,-9.428033452165567735e-03,1.550349706672894845e+00,-3.174765982424802235e+00,9.380930681906805013e-01,4.496502933271051550e-01,3.205110620243196706e-01,3.299616882759451864e-01,3.301140109568587722e-01
-7.739592566056511776e-04,-9.581274445886240124e-03,1.557500388886533305e+00,-3.179618857891302053e+00,9.526296455083701487e-01,4.424996111134666954e-01,3.319447120343686497e-01,3.414130250048953985e-01,3.415014721595988623e-01
-7.795438791668070095e-04,-9.731381895491027570e-03,1.564533918379115818e+00,-3.184049695107193934e+00,9.671645500000967122e-01,4.354660816208841823e-01,3.431874944393036864e-01,3.526728857373116477e-01,3.526977001398801659e-01
-7.841545669513350688e-04,-9.878248322848401722e-03,1.571452252964546048e+00,-3.188064258220908886e+00,9.816947779125010376e-01,4.285477470354539520e-01,3.542427224256273766e-01,3.637445807737359482e-01,3.637060160719117752e-01
-7.877462630032482788e-04,-1.002176813406978340e-02,1.578257316619430917e+00,-5.999036728652246353e+00,9.962173368551090480e-01,4.217426833805690833e-01,1.652025292283074709e-01,3.746313591950137245e-01,5.744407984219619401e-01
-7.887279967037292335e-04,-1.016448102883410823e-02,1.584951359109680435e+00,-5.983888989108905321e+00,1.020876574081682087e+00,4.150486408903195645e-01,3.724315887044551965e-01,3.860230664230399067e-01,3.870267356597341668e-01
-7.885922574032835442e-04,-1.030368353207086578e-02,1.591535837350239291e+00,-5.968103461503786455e+00,1.045574410873191917e+00,4.084641626497607092e-01,3.829723355641059812e-01,3.965716054089940545e-01,3.974343489975815102e-01
-7.872818541351334163e-04,-1.043929539165164289e-02,1.598012577992729888e+00,-5.951688945185535040e+00,1.070303923306405114e+00,4.019874220072701121e-01,3.933384439982208214e-01,4.069443637389335566e-01,4.076667960629000165e-01
-7.847385850337443161e-04,-1.057123961917380388e-02,1.604383376321441235e+00,-5.934654188801388841e+00,1.095058220653028380e+00,3.956166236785587653e-01,4.035329269338969183e-01,4.171443484080899489e-01,4.177271071343663933e-01
-7.809032697979749775e-04,-1.069944248481164741e-02,1.610649996825791241e+00,-5.917007889816384036e+00,1.119830445026364751e+00,3.893500031742087586e-01,4.135587422465353269e-01,4.271745112973442948e-01,4.276182572289023431e-01
-7.757157830273971088e-04,-1.082383351266950032e-02,1.616814173760370066e+00,-5.898758695680071718e+00,1.144613772493333181e+00,3.831858262396299342e-01,4.234187937424788717e-01,4.370377504802202551e-01,4.373431673176066403e-01
-7.691150877137604199e-04,-1.094434547441596600e-02,1.622877611693684052e+00,-5.879915204967043785e+00,1.169401414177265064e+00,3.771223883063159477e-01,4.331159322503299602e-01,4.467369113157578786e-01,4.469047054165997679e-01
-7.610392688624112055e-04,-1.106091438127200163e-02,1.628841986045861168e+00,-5.860485968491487618e+00,1.194186617351366664e+00,3.711580139541388323e-01,4.426529566869967791e-01,4.562747875160532707e-01,4.563056876525574124e-01
-7.514255672192861986e-04,-1.117347947442282226e-02,1.634708943615573951e+00,-5.840479490395871665e+00,1.218962666522690474e+00,3.652910563844260494e-01,4.520326150989468217e-01,4.656541221889275994e-01,4.655488793033912276e-01
-7.402104130799293550e-04,-1.128198321392109502e-02,1.640480103096428000e+00,-5.819904229213960889e+00,1.243722884506484938e+00,3.595198969035720005e-01,4.612576056794423507e-01,4.748776088565120901e-01,4.746369958148695667e-01
-7.273294601577795851e-04,-1.138637126614643232e-02,1.646157055583056916e+00,-5.798768598908289995e+00,1.268460633490774647e+00,3.538429444169430838e-01,4.703305777624580131e-01,4.839478924504391211e-01,4.835727037938652995e-01
-7.127176194897552565e-04,-1.148659248988383001e-02,1.651741365067159961e+00,-5.777080969882280925e+00,1.293169316091028920e+00,3.482586349328400388e-01,4.792541327937225870e-01,4.928675702840886741e-01,4.923586219786834639e-01
-6.963090933579217526e-04,-1.158259892108144153e-02,1.657234568923711571e+00,-5.754849669967109449e+00,1.317842376394781967e+00,3.427654310762884293e-01,4.880308252795880208e-01,5.016391930025866364e-01,5.009973221871610871e-01
-6.780374092067640007e-04,-1.167434575634585664e-02,1.662638178387564558e+00,-5.732082985383529561e+00,1.342473300996054109e+00,3.373618216124354419e-01,4.966631637144334754e-01,5.102652655112676072e-01,5.094913302432595437e-01
-6.578354535363040590e-04,-1.176179133523098420e-02,1.667953679020667268e+00,-5.708789161678760493e+00,1.367055620019434814e+00,3.320463209793327319e-01,5.051536114867517524e-01,5.187482478827454280e-01,5.178431268822870637e-01
-6.356355057520037075e-04,-1.184489712137459620e-02,1.673182531170103182e+00,-5.684976404638613978e+00,1.391582908133683905e+00,3.268174688298968178e-01,5.135045877650760149e-01,5.270905562437515623e-01,5.260551486359131834e-01
-6.113692719530680912e-04,-1.192362768253464080e-02,1.678326170417161922e+00,-5.660652881174998541e+00,1.416048785554703260e+00,3.216738295828380778e-01,5.217184683636881815e-01,5.352945636416805986e-01,5.341297886969198494e-01
-5.849679186414301086e-04,-1.199795066957553592e-02,1.683386008017641045e+00,-5.635826720188966910e+00,1.440446919037742912e+00,3.166139919823589555e-01,5.297975865890505176e-01,5.433626008917861183e-01,5.420693977646264816e-01
-5.563621063343376265e-04,-1.206783679445288214e-02,1.688363431333575582e+00,-5.610506013409438886e+00,1.464771022858687655e+00,3.116365686664244183e-01,5.377442340671888532e-01,5.512969574052541955e-01,5.498762848712200890e-01
-5.254820230640912943e-04,-1.213325980724325182e-02,1.693259804256585399e+00,-5.584698816207764871e+00,1.489014859784289380e+00,3.067401957434146009e-01,5.455606615527055503e-01,5.590998819988310942e-01,5.575527181896688944e-01
-4.922574177490891866e-04,-1.219419647226405341e-02,1.698076467623026220e+00,-5.558413148388268610e+00,1.513172242031192383e+00,3.019235323769737800e-01,5.532490797198268417e-01,5.667735836864122856e-01,5.651009258236241450e-01
-4.566176334209274537e-04,-1.225062654332684416e-02,1.702814739621127282e+00,-5.531656994954941453e+00,1.537237032213621735e+00,2.971852603788727176e-01,5.608116599357616527e-01,5.743202324528695613e-01,5.725230965795892191e-01
-4.184916402928836026e-04,-1.230253273816591872e-02,1.707475916190289267e+00,-5.504438306854416929e+00,1.561203144279573518e+00,2.925240838097107332e-01,5.682505350172940561e-01,5.817419600110337319e-01,5.798213807222755145e-01
-3.778080686556674534e-04,-1.234990071208248198e-02,1.712061271412717467e+00,-5.476765001695397039e+00,1.585064544435382139e+00,2.879387285872825331e-01,5.755677999704600367e-01,5.890408605416915799e-01,5.869978907130002366e-01
-3.344952415868734192e-04,-1.239271903084327581e-02,1.716572057897556514e+00,-5.448644964444672389e+00,1.608815252058512391e+00,2.834279421024434864e-01,5.827655127141659896e-01,5.962189914174460537e-01,5.940547019319804001e-01
-2.884812074610964704e-04,-1.243097914287114372e-02,1.721009507157690965e+00,-5.420086048099911125e+00,1.632449340598435050e+00,2.789904928423090347e-01,5.898456947879332501e-01,6.032783739106311049e-01,6.009938533847117847e-01
-2.396937722481927717e-04,-1.246467535076366089e-02,1.725374829979370750e+00,-5.391096074339341904e+00,1.655960938465450560e+00,2.746251700206292501e-01,5.968103320442949000e-01,6.102209938858015326e-01,6.078173483929553145e-01
-1.880605315876668284e-04,-1.249380478217467991e-02,1.729669216784817110e+00,-5.361682834148533416e+00,1.679344229907320907e+00,2.703307832151828904e-01,6.036613753261605986e-01,6.170488024771193514e-01,6.145271552706528251e-01
-1.335089026276575232e-04,-1.251836736009236985e-02,1.733893837987961595e+00,-5.331854088424388571e+00,1.702593455873559813e+00,2.661061620120384053e-01,6.104007411294570806e-01,6.237637167509376690e-01,6.211252079850732022e-01
